"Ensembl.Gene.ID" "Gene.Symbol" "Biotype" "Comparison" "logFC" "FDR"
"ENSG00000170255" "MRGPRX1" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000255606" "LINC02952" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000254501" "ENSG00000254501" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000175619" "OR4B1" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000254789" "ENSG00000254789" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000254438" "LINC02683" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000235281" "ENSG00000235281" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000234961" "ENSG00000234961" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000165309" "ARMC3" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000224301" "ENSG00000224301" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000229847" "EMX2OS" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000227492" "CHUK-DT" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000229544" "NKX1-2" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000285955" "ENSG00000285955" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000286088" "ENSG00000286088" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000256462" "ENSG00000256462" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000282996" "MPP7-DT" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000237389" "ENSG00000237389" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000271933" "ENSG00000271933" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000285540" "ENSG00000285540" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000288918" "ENSG00000288918" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000148513" "ANKRD30A" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000173124" "ACSM6" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000232767" "HSPA12A-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000234091" "ENSG00000234091" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000274124" "ENSG00000274124" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000258035" "ENSG00000258035" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000257541" "LINC02403" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000255686" "ENSG00000255686" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000286248" "ENSG00000286248" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000230294" "LINC02370" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000256218" "ENSG00000256218" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000175189" "INHBC" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000255775" "ENSG00000255775" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000255693" "LINC02389" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000170523" "KRT83" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000276454" "ENSG00000276454" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000257048" "LINC02417" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000120669" "SOHLH2" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000139656" "SMIM2" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000177596" "ENSG00000177596" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000229609" "LINC01079" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000139797" "RNF113B" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000273523" "ENSG00000273523" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000235875" "ARHGEF7-AS2" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000184302" "SIX6" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000179600" "GPHB5" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000258949" "ENSG00000258949" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000258735" "PPP1R13B-DT" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000259113" "ENSG00000259113" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000173431" "RNASE8" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000278071" "ENSG00000278071" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000256357" "ENSG00000256357" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000258038" "LINC02327" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000184394" "OR4N5" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000175699" "CCDC197" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000259133" "ENSG00000259133" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000245719" "ENSG00000245719" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000287439" "ENSG00000287439" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000285805" "ENSG00000285805" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000259624" "ENSG00000259624" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000287596" "ENSG00000287596" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000259732" "ENSG00000259732" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000274281" "ENSG00000274281" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000258754" "LINC01579" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000259582" "ENSG00000259582" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000275672" "ENSG00000275672" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000285700" "ENSG00000285700" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000289289" "ENSG00000289289" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000262801" "ENSG00000262801" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000261759" "ENSG00000261759" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000283304" "LINC02183" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000281991" "TMEM265" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000102891" "MT4" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000178257" "PRM3" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000130656" "HBZ" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000259006" "ENSG00000259006" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000221819" "GAS8-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000126856" "PRDM7" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000288554" "ENSG00000288554" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000214614" "ENSG00000214614" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000167858" "TEKT1" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000226746" "SMCR5" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000171532" "NEUROD2" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000264125" "ENSG00000264125" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000263567" "ENSG00000263567" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000263680" "ENSG00000263680" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000278200" "LINC01971" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000287114" "ENSG00000287114" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000265749" "ENSG00000265749" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000133020" "MYH8" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000109061" "MYH1" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000262112" "ENSG00000262112" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000228133" "ENSG00000228133" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000263644" "ENSG00000263644" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000263494" "ENSG00000263494" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000173908" "KRT28" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000221852" "KRTAP1-5" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000267535" "LINC00868" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000289024" "ENSG00000289024" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000262693" "ZFP3-DT" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000213218" "CSH2" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000278097" "ENSG00000278097" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000289910" "ENSG00000289910" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000264924" "ENSG00000264924" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000267175" "ENSG00000267175" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000263821" "ENSG00000263821" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000288917" "ENSG00000288917" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000236526" "BTBD3-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000125788" "DEFB126" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000225956" "ENSG00000225956" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000285382" "ENSG00000285382" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000124194" "GDAP1L1" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000101200" "AVP" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000277022" "ENSG00000277022" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000158901" "WFDC8" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000236772" "ENSG00000236772" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000278719" "MCM8-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000171695" "LKAAEAR1" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000267723" "ENSG00000267723" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000267614" "ENSG00000267614" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000268366" "SERTAD3-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000267437" "ENSG00000267437" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000180043" "GARIN5B" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000269242" "ENSG00000269242" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000267375" "ENSG00000267375" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000127515" "OR7A10" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000268095" "ZNF649-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000270212" "ENSG00000270212" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000268400" "ENSG00000268400" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000212855" "TTTY2" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000198445" "CCT8L2" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000178248" "FAM230I" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000230319" "TTLL1-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000249310" "APOBEC3B-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000223999" "ENSG00000223999" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000289841" "ENSG00000289841" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000223662" "SAMSN1-AS1" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000249209" "ENSG00000249209" "protein_coding" "Crohn vs Control" -1.60798965269188 1
"ENSG00000232969" "ENSG00000232969" "lncRNA" "Crohn vs Control" -1.60798965269188 1
"ENSG00000170468" "RIOX1" "protein_coding" "Crohn vs Control" 0.563109642562502 1
"ENSG00000179988" "PSTK" "protein_coding" "Crohn vs Control" -0.70503680058347 1
"ENSG00000051108" "HERPUD1" "protein_coding" "Crohn vs Control" 0.491395954364223 1
"ENSG00000267108" "ENSG00000267108" "lncRNA" "Crohn vs Control" -1.71122492511019 1
"ENSG00000129472" "RAB2B" "protein_coding" "Crohn vs Control" 0.489198937090134 1
"ENSG00000181751" "MACIR" "protein_coding" "Crohn vs Control" -0.50048470328707 1
"ENSG00000198648" "STK39" "protein_coding" "Crohn vs Control" -0.496848624816241 1
"ENSG00000245164" "LINC00861" "lncRNA" "Crohn vs Control" 0.89568645501927 1
"ENSG00000105717" "PBX4" "protein_coding" "Crohn vs Control" 0.630692592984686 1
"ENSG00000002834" "LASP1" "protein_coding" "Crohn vs Control" -0.602618768351361 1
"ENSG00000155506" "LARP1" "protein_coding" "Crohn vs Control" 0.417027732070528 1
"ENSG00000198848" "CES1" "protein_coding" "Crohn vs Control" 0.932091594936367 1
"ENSG00000275216" "ENSG00000275216" "lncRNA" "Crohn vs Control" 1.6085284395617 1
"ENSG00000120438" "TCP1" "protein_coding" "Crohn vs Control" 0.442986391125741 1
"ENSG00000255521" "CD44-DT" "lncRNA" "Crohn vs Control" 1.21635199163216 1
"ENSG00000073734" "ABCB11" "protein_coding" "Crohn vs Control" -0.624174882579829 1
"ENSG00000288820" "ENSG00000288820" "lncRNA" "Crohn vs Control" -0.78011973464573 1
"ENSG00000088930" "XRN2" "protein_coding" "Crohn vs Control" 0.436047084834264 1
"ENSG00000100335" "MIEF1" "protein_coding" "Crohn vs Control" -0.415650256864612 1
"ENSG00000166888" "STAT6" "protein_coding" "Crohn vs Control" -0.534972961998682 1
"ENSG00000236778" "INTS6-AS1" "lncRNA" "Crohn vs Control" -0.689628847816198 1
"ENSG00000255153" "TOLLIP-DT" "lncRNA" "Crohn vs Control" -0.829385254039144 1
"ENSG00000287315" "ENSG00000287315" "lncRNA" "Crohn vs Control" -1.23293026410866 1
"ENSG00000183735" "TBK1" "protein_coding" "Crohn vs Control" 0.447311405688696 1
"ENSG00000128322" "IGLL1" "protein_coding" "Crohn vs Control" -1.49294764354289 1
"ENSG00000249859" "PVT1" "lncRNA" "Crohn vs Control" 0.657637099883426 1
"ENSG00000077454" "LRCH4" "protein_coding" "Crohn vs Control" -0.512778482477798 1
"ENSG00000164989" "CCDC171" "protein_coding" "Crohn vs Control" -0.71449640761421 1
"ENSG00000023839" "ABCC2" "protein_coding" "Crohn vs Control" -0.770954527173206 1
"ENSG00000289269" "ENSG00000289269" "lncRNA" "Crohn vs Control" -0.960480519213529 1
"ENSG00000079739" "PGM1" "protein_coding" "Crohn vs Control" -0.435655099141964 1
"ENSG00000253557" "ENSG00000253557" "lncRNA" "Crohn vs Control" 1.89316946870259 1
"ENSG00000006555" "TTC22" "protein_coding" "Crohn vs Control" -0.637885709913138 1
"ENSG00000250565" "ATP6V1E2" "protein_coding" "Crohn vs Control" 0.778730324093678 1
"ENSG00000197561" "ELANE" "protein_coding" "Crohn vs Control" -1.17736677631327 1
"ENSG00000100350" "FOXRED2" "protein_coding" "Crohn vs Control" 0.789340369028027 1
"ENSG00000237212" "ENSG00000237212" "lncRNA" "Crohn vs Control" 1.81925259808573 1
"ENSG00000268836" "ENSG00000268836" "lncRNA" "Crohn vs Control" -1.09736329312777 1
"ENSG00000241852" "C8orf58" "protein_coding" "Crohn vs Control" -0.628403315522315 1
"ENSG00000135824" "RGS8" "protein_coding" "Crohn vs Control" -1.82878707084649 1
"ENSG00000024862" "CCDC28A" "protein_coding" "Crohn vs Control" -0.50020379401665 1
"ENSG00000179588" "ZFPM1" "protein_coding" "Crohn vs Control" -0.662953200039558 1
"ENSG00000270177" "PPP2CA-DT" "lncRNA" "Crohn vs Control" 0.981865845972915 1
"ENSG00000135643" "KCNMB4" "protein_coding" "Crohn vs Control" -0.807996976659989 1
"ENSG00000159128" "IFNGR2" "protein_coding" "Crohn vs Control" -0.580078459772796 1
"ENSG00000144134" "RABL2A" "protein_coding" "Crohn vs Control" -0.51704922369737 1
"ENSG00000143222" "UFC1" "protein_coding" "Crohn vs Control" -0.40468175612929 1
"ENSG00000137574" "TGS1" "protein_coding" "Crohn vs Control" 0.519794390595662 1
"ENSG00000055957" "ITIH1" "protein_coding" "Crohn vs Control" 1.22515314706754 1
"ENSG00000053371" "AKR7A2" "protein_coding" "Crohn vs Control" -0.438930613574691 1
"ENSG00000167220" "HDHD2" "protein_coding" "Crohn vs Control" -0.555075826770289 1
"ENSG00000102580" "DNAJC3" "protein_coding" "Crohn vs Control" 0.460528403322574 1
"ENSG00000135686" "KLHL36" "protein_coding" "Crohn vs Control" -0.414057007955212 1
"ENSG00000260934" "ENSG00000260934" "lncRNA" "Crohn vs Control" 1.03441363826156 1
"ENSG00000131845" "ZNF304" "protein_coding" "Crohn vs Control" 0.625514474976072 1
"ENSG00000015285" "WAS" "protein_coding" "Crohn vs Control" 0.644406589145252 1
"ENSG00000111845" "PAK1IP1" "protein_coding" "Crohn vs Control" 0.604032280376753 1
"ENSG00000272690" "LINC02018" "lncRNA" "Crohn vs Control" -0.761594063385065 1
"ENSG00000258790" "ENSG00000258790" "protein_coding" "Crohn vs Control" 1.43331277843169 1
"ENSG00000144824" "PHLDB2" "protein_coding" "Crohn vs Control" 0.728091803775499 1
"ENSG00000286734" "ENSG00000286734" "lncRNA" "Crohn vs Control" -1.90708613302692 1
"ENSG00000268970" "ENSG00000268970" "lncRNA" "Crohn vs Control" -1.90708613302692 1
"ENSG00000104774" "MAN2B1" "protein_coding" "Crohn vs Control" 0.413812873688983 1
"ENSG00000205231" "TTLL10-AS1" "lncRNA" "Crohn vs Control" 1.8061449032361 1
"ENSG00000186051" "TAL2" "protein_coding" "Crohn vs Control" 1.80614868043374 1
"ENSG00000259652" "ENSG00000259652" "lncRNA" "Crohn vs Control" 0.983770567168069 1
"ENSG00000260751" "ENSG00000260751" "lncRNA" "Crohn vs Control" 0.843520328536852 1
"ENSG00000168264" "IRF2BP2" "protein_coding" "Crohn vs Control" -0.406906113820021 1
"ENSG00000134575" "ACP2" "protein_coding" "Crohn vs Control" -0.502150928477733 1
"ENSG00000155256" "ZFYVE27" "protein_coding" "Crohn vs Control" -0.456673163569562 1
"ENSG00000196296" "ATP2A1" "protein_coding" "Crohn vs Control" -0.710493471788157 1
"ENSG00000132518" "GUCY2D" "protein_coding" "Crohn vs Control" 1.86923985570532 1
"ENSG00000236095" "ENSG00000236095" "lncRNA" "Crohn vs Control" -1.20072398536344 1
"ENSG00000246283" "TTBK2-AS1" "lncRNA" "Crohn vs Control" 1.45939986640266 1
"ENSG00000259362" "ENSG00000259362" "lncRNA" "Crohn vs Control" 1.86926700243673 1
"ENSG00000237330" "RNF223" "protein_coding" "Crohn vs Control" 0.667371139785054 1
"ENSG00000069011" "PITX1" "protein_coding" "Crohn vs Control" 0.623905508854431 1
"ENSG00000147324" "MFHAS1" "protein_coding" "Crohn vs Control" -0.396670570531912 1
"ENSG00000090316" "MAEA" "protein_coding" "Crohn vs Control" -0.401877255643877 1
"ENSG00000196172" "ZNF681" "protein_coding" "Crohn vs Control" -0.640148100904112 1
"ENSG00000239911" "PRKAG2-AS1" "lncRNA" "Crohn vs Control" -0.800985126026558 1
"ENSG00000146731" "CCT6A" "protein_coding" "Crohn vs Control" 0.431675828398738 1
"ENSG00000150051" "MKX" "protein_coding" "Crohn vs Control" 1.51214740283357 1
"ENSG00000168067" "MAP4K2" "protein_coding" "Crohn vs Control" -0.550110177269559 1
"ENSG00000144354" "CDCA7" "protein_coding" "Crohn vs Control" -0.755328387345688 1
"ENSG00000256073" "URB1-AS1" "lncRNA" "Crohn vs Control" -0.649014438305401 1
"ENSG00000119125" "GDA" "protein_coding" "Crohn vs Control" -0.53638678653676 1
"ENSG00000271980" "ENSG00000271980" "lncRNA" "Crohn vs Control" -1.53775374681499 1
"ENSG00000196109" "ZNF676" "protein_coding" "Crohn vs Control" -1.42270022822436 1
"ENSG00000187994" "RINL" "protein_coding" "Crohn vs Control" 0.695377078969556 1
"ENSG00000244038" "DDOST" "protein_coding" "Crohn vs Control" 0.449832256033469 1
"ENSG00000131981" "LGALS3" "protein_coding" "Crohn vs Control" -0.702219799798387 1
"ENSG00000254154" "CRYZL2P-SEC16B" "lncRNA" "Crohn vs Control" 1.00812521597702 1
"ENSG00000132963" "POMP" "protein_coding" "Crohn vs Control" 0.417348283846921 1
"ENSG00000141068" "KSR1" "protein_coding" "Crohn vs Control" -0.468119172201107 1
"ENSG00000279873" "LINC01126" "lncRNA" "Crohn vs Control" -0.966670830246892 1
"ENSG00000273059" "ENSG00000273059" "lncRNA" "Crohn vs Control" -1.29696306352394 1
"ENSG00000270031" "ENSG00000270031" "lncRNA" "Crohn vs Control" 0.92996981492383 1
"ENSG00000112303" "VNN2" "protein_coding" "Crohn vs Control" 0.880954111955185 1
"ENSG00000197728" "RPS26" "protein_coding" "Crohn vs Control" -0.542623369002089 1
"ENSG00000214546" "ENSG00000214546" "lncRNA" "Crohn vs Control" 1.78639872475343 1
"ENSG00000163655" "GMPS" "protein_coding" "Crohn vs Control" 0.487381101789556 1
"ENSG00000275764" "ENSG00000275764" "lncRNA" "Crohn vs Control" -0.558400801545311 1
"ENSG00000140481" "CCDC33" "protein_coding" "Crohn vs Control" -1.33318800486743 1
"ENSG00000168952" "STXBP6" "protein_coding" "Crohn vs Control" 0.735919040215228 1
"ENSG00000147044" "CASK" "protein_coding" "Crohn vs Control" -0.420060047166359 1
"ENSG00000116815" "CD58" "protein_coding" "Crohn vs Control" -0.423805783891951 1
